idAS,nom_orga,nom_event,genre,nb_abonne
47,Thioridazine Hydrochloride,BenQ,Drama|Romance,320341
65,Walgreens night time wal-flu severe cold and cough,Celkon,Drama,68443
38,DERMAKLEAR AKNE TREATMENT WITH SULFUR,Sony,Thriller,162417
21,DRAXIMAGE MAA,vivo,Documentary,58506
40,Tasigna,Prestigio,Horror,453823
50,GOLDEN BALL HEALER,Wiko,Action|Thriller,231195
32,Sinusitis,Nokia,Documentary,437179
95,Alcohol Prep Pad with Benzocaine,Celkon,Crime|Drama|Mystery,221802
43,Hydroxyzine Hydrochloride,Nvidia,Sci-Fi,325838
45,CV-Tone,Nokia,Drama|Romance,282366
3,Mucus Relief,BLU,Comedy|Drama|Mystery,430791
43,Sunmark Arthritis 8 Hour,Archos,Comedy,81473
33,FAMCICLOVIR,Lava,Drama|Romance,359748
89,Lymph Rx,Meizu,Documentary,51334
79,No7 Stay Perfect Foundation Sunscreen SPF 15 Vanilla,BLU,Crime|Romance,392302
53,Erythromycin,vivo,Horror|Thriller,288697
24,CS Brain,LG,Comedy|Horror|IMAX,82378
81,Guardian,Motorola,Action|Comedy|Horror,78538
54,CD Dior Prestige White Collection Satin Brightening UV Base Blemish Balm SPF 50,Micromax,Comedy,46398
65,Doxepin Hydrochloride,Samsung,Comedy|Drama|Romance,73935
61,BOOSTRIX,Huawei,Sci-Fi,317960
50,Ropinirole,ZTE,Animation|Children|Comedy|Drama|Fantasy,387602
11,Hydrogen Peroxide,Philips,Comedy|Drama|Romance|Sci-Fi,56472
16,Fenofibrate,Gigabyte,Drama|Sci-Fi,240842
98,Fikes Northwest Non-Alcohol Foaming Instant Hand Sanitizer,Micromax,Drama|Mystery|Thriller,317452
77,ACER RUBRUM POLLEN,Tecno,Documentary,391193
86,Cefadroxil,alcatel,Documentary,340922
25,INDOMETHACIN,Motorola,Documentary,467736
28,Flu Tonic,XOLO,Animation|Children|Musical,30183
88,Stay Awake,Xiaomi,Action|Adventure|Fantasy,499268
93,Synthroid,Allview,Crime|Drama|Romance,344247
38,Amlodipine Besylate,Acer,Drama,255312
30,Venlafaxine Hydrochloride,alcatel,Comedy|Romance,138348
85,CLE DE PEAU BEAUTE SYNACTIF DAYTIME MOISTURIZER,Nokia,Comedy|Romance,493295
35,Senophylline,Celkon,Documentary|Drama|War,89596
6,Azithromycin,Asus,Adventure|Animation|Fantasy,472355
97,Refresh Optive,Tecno,Drama,363355
97,QC Diaper Rash,Nokia,Western,213794
56,Asparagus,Allview,Action|Adventure|Comedy|Crime|Sci-Fi,124193
8,JointFlex,WND,Comedy,24702
79,STANDARDIZED REDTOP GRASS POLLEN,Samsung,Action|Animation|Children|Fantasy,229254
66,NAPROXEN SODIUM,QMobile,Drama,196227
92,ck one 3-in-1 face makeup,Plum,Action|Adventure|Drama|War,416365
69,Degree for Men Clean,vivo,Drama|Thriller,423121
100,Olay Complete Tinted Moisturizer,Wiko,Crime|Drama,94732
45,Ice Quake,Lava,Action|Drama|War,499546
33,Antibacterial Hand Sugar Cookie,Wiko,Drama,173038
6,Fludeoxyglucose F-18,Sagem,Comedy|Romance,40457
67,GELSEMIUM SEMP,Xiaomi,Documentary,499232
34,Parsley,Huawei,Comedy|Drama|Romance,45472
95,Avon Elements,Sony,Action|Comedy|Romance,442855
69,ESIKA,Huawei,Action|Thriller,25643
38,Crest Pro-Health HD,BLU,Comedy,31186
57,Theragesic Plus,Motorola,Comedy|Drama|Mystery|Thriller,424160
74,Phenytoin Sodium,Huawei,Action|Drama|War,428935
83,Sunmark Lubricating Plus,Nokia,Comedy|Romance,331707
81,ESIKA,Plum,Drama,203695
86,English Plantain,Gionee,Action|Horror|Thriller,437304
75,Vicks DayQuil,Samsung,Comedy|Romance,245079
98,Hand Sanitizer,Samsung,Drama|Horror|Mystery,21062
9,Coppertone KIDS,NEC,Thriller,210902
34,Lower Back Complex,Samsung,Action|Drama,431144
75,Clobetasol Propionate,Celkon,Documentary|Musical,396869
78,Diflucan,Huawei,Comedy,198653
66,Peter Island Sunscreen,ZTE,Crime|Drama|Romance,366942
84,GENUINE FIRST AID Emergency Preparedness Contains 167 Pieces,Oppo,Drama,125871
36,Traumeel,Motorola,Adventure|Drama,222068
19,rexall allergy relief,Motorola,Action|Adventure|Drama,195195
76,Oxygen,O2,Drama|Mystery|Romance,245874
39,Morphine Sulfate,Wiko,Romance,409637
100,MUCUS RELIEF,Posh,Drama|Romance,256694
56,Gabapentin,LG,Horror,160293
32,Leeks,Samsung,Comedy|Romance,258749
28,FUSARIUM SOLANI,ZTE,Action|Thriller,160092
93,Lusti Profesional Vaporizing Rub,LG,Adventure|Animation|Children|Musical,321313
59,Nu Skin Sunright Lip Balm Broad Spectrum SPF 15,Sony,Drama|War,29679
78,REVITEALIZE,Icemobile,Horror|Thriller,367334
14,Bamboo Sap Patch,Spice,Drama,346202
5,Zolmitriptan,NEC,Drama,381510
67,Walgreens,alcatel,Drama,50645
61,Orabase Benzocaine,vivo,Documentary,160444
77,Health Smart Medicated Body,Spice,Documentary,355352
4,Losartan Potassium and Hydrochlorothiazide,LG,Comedy|Drama,341749
7,Tiger Balm,Samsung,Drama|Romance,186234
42,Milk of Magnesia Wild Cherry,HTC,Documentary,112759
64,Levothyroxine Sodium,Nokia,Drama,22651
72,Penicillin V Potassium,Sagem,Comedy|Drama,100645
16,Ciprofloxacin,Vodafone,Drama|Mystery|Western,374950
37,Equisteum Iris Rash Relief,Samsung,Comedy,314950
60,Ranitidine,Coolpad,Action|Comedy|Fantasy,110653
95,Traumeel,Samsung,Crime|Drama,208520
33,Klor-Con M,Sony,Comedy|Crime,126789
50,Glipizide,Nokia,Documentary|Musical,479580
27,OXYMETAZOLINE HYDROCHLORIDE,NEC,Documentary,323767
95,2X Sunblock SPF 50,BlackBerry,Drama|Romance,91456
97,Clonidine Hydrochloride,alcatel,Comedy|Musical|Romance,21936
99,Isuprel,Allview,Action|Adventure|Fantasy,91918
54,Kiehls Since 1851 Activated Sun Protector Broad Spectrum SPF 30 Sunscreen for Body,Samsung,Comedy|Drama,331185
88,IMITREX,Asus,Documentary,300866
4,Clopidogrel,Panasonic,Action|Comedy,472618
53,Instant Hand Sanitizer - Ice Clear,Micromax,Crime|Drama,451237
82,NOEVIR RAYSELA,Lava,Action|Adventure|Drama,115276
21,albuterol sulfate,NEC,Comedy|Documentary,406503
77,PROCRIT,Yezz,Documentary,427295
12,HAMSOA ATOBY MEDI,Apple,Drama|Thriller,132968
81,LACTULOSE,vivo,Comedy,56108
53,PhysiciansCare Ophthalmic Solution Eyewash,alcatel,Adventure|Animation|Comedy,188114
79,CLARINS Broad Spectrum SPF 30 Sunscreen For Face Wrinkle Control,Plum,Comedy,381544
41,Tears Renewed Lubricant,LG,Comedy|Crime|Mystery|Thriller,83513
2,temazepam,Philips,Comedy,12291
53,GRANISETRON HYDROCHLORIDE,Motorola,Comedy,308163
22,Kiss Fungi-Gone,alcatel,Action|Adventure|Fantasy|Romance,433467
77,Diltiazem Hydrochloride,Motorola,Adventure|Drama|War,432796
58,Breezers,Motorola,Crime|Drama,462515
66,TUSICOF,alcatel,Drama|Thriller,89444
93,Curly Dock,HTC,Thriller,162743
54,ziprasidone hydrochloride,Samsung,Drama|Musical|Romance,458209
32,Deep Renewal,LG,Comedy,490062
67,ESIKA,Lenovo,Comedy|Romance,272142
90,Clotrimazole,Sony,Drama,192384
39,HYDROXYZINE HYDROCHLORIDE,Honor,Comedy,404431
59,CY BETTER LIPS BALM Humectante para Labios con color FPS 18,Xiaomi,Crime|Drama|Romance,297636
87,Hydroxyzine Hydrochloride,Nokia,Comedy|Fantasy|Sci-Fi,292174
98,Shingles Rescue,Cat,Drama,166899
3,Gas Relief,Cat,Adventure|Crime|Drama,28149
16,Contac Cold and Flu,Motorola,Drama,202561
63,Prascion,vivo,Comedy,423479
54,Naloxone Hydrochloride,LG,Comedy|Crime,349080
69,MG DermaClean,Plum,Crime|Drama|Thriller,495980
34,Citalopram Hydrobromide,QMobile,Comedy|Drama|Romance,389425
8,Furosemide,Motorola,Drama,113956
42,Torsemide,LG,Crime,83277
17,ZESTRIL,Xiaomi,Crime|Drama|Thriller,432367
76,Junior Pain Relief,Motorola,Adventure,336330
26,nighttime cold and flu relief,BLU,Action|Drama|War,236277
46,LBEL,Philips,Drama,119829
78,Bacitracin,Gionee,Drama|Romance,357733
99,Loxapine,Vodafone,Action|Drama|Romance,100024
75,Levalbuterol Hydrochloride,Asus,Drama|Musical,430394
8,ELF Conditioning Lip Balm SPF 15,Qtek,Action,397920
94,Freshscent Anti-Perspirant Deodorant,Nokia,Action|Comedy|Crime|Mystery,34474
33,Antibacterial Hand,Micromax,Drama|Romance,414505
52,care one acid reducer,Lenovo,Documentary,287695
46,TachoSil,Panasonic,Comedy|Drama|Romance,270553
98,Duloxetine,Samsung,Comedy|Drama|Mystery,417811
47,Colyte,QMobile,Action|Crime|Thriller,111114
22,Temozolomide,Huawei,Drama,266099
64,Sterile Diluent for Allergenic Extract,Nokia,Horror|Thriller,374948
42,Sodium Chloride,Samsung,Drama|Film-Noir|War,386652
92,Bactestat,Apple,Comedy,125887
50,LOreal Paris Visible lift Serum Absolute Advanced Age Reversing Makeup Broad Spectrum SPF 17,Sonim,Horror,499564
54,DG Health migraine relief,HTC,Drama|Fantasy|Romance,146155
49,LBEL REPLENISHING FOUNDATION SPF 14,LG,Crime|Drama|Thriller,438829
30,Lovastatin,Sony,Horror|Sci-Fi|Thriller|War,416191
2,Diclofenac Sodium,Coolpad,Drama|Romance,102309
23,Lenscale Quailbrush,Panasonic,Comedy|Romance,429300
52,Ibuprofen,Nokia,Animation|Children|Musical|Romance,348312
64,Sulfamethoxazole and Trimethoprim,Archos,Drama|Thriller,120518
66,Amlodipine Besylate,Xiaomi,Comedy|Drama|Romance,309494
3,ATORVASTATIN CALCIUM,Honor,Comedy,425021
27,Premier Value Zinc Oxide,alcatel,Crime|Drama|Thriller,408748
83,Alfuzosin Hydrochloride,alcatel,Drama,293654
49,Carboplatin,Gionee,Comedy|Drama,457097
12,Oxybutynin Chloride,Vodafone,(no genres listed),118341
79,Amlodipine Besylate,Haier,Drama|Musical|Romance,114153
81,Undecylenic Acid,Acer,Comedy,455006
15,Enoxaparin sodium,BLU,Action|Drama|Romance|War,392518
2,Magnesium Chloride,ZTE,Comedy|Drama|Romance,333814
48,Canadian Blue Grass,Celkon,Documentary,499932
42,Curly Dock,Sony,Drama,468261
88,Norpramin,Spice,Comedy|Horror|Sci-Fi,332204
85,Exuviance CoverBlend Concealing Treatment Makeup,Huawei,Comedy|Drama,338856
37,LAMOTRIGINE,Gionee,Comedy,208518
4,Serotonin,Tecno,Documentary,456501
86,CEFADROXIL,Eten,Adventure|Crime|Drama|Romance,287319
56,Furosemide,LG,Action|Drama|Romance|War,373138
76,RISPERDAL M-TAB,Celkon,Action|Drama|War,328508
61,ARRID EXTRA EXTRA DRY XX,alcatel,Drama,381861
94,Oxygen,Siemens,Drama,400044
66,care one acid reducer and antacid,Micromax,Drama,23248
83,Stool Softener,LG,Drama,255367
3,Ropinirole Hydrochloride,Celkon,Comedy,441732
98,Timeless Age Defying SPF 20,Coolpad,Comedy|Drama|Romance,207722
94,Warfarin Sodium,LG,Drama,352550
29,Loperamide Hydrochloride,HP,Drama,55258
7,CANDIDA ALBICANS,Lava,Action|Crime|Film-Noir,101532
15,Pleo San Coli,QMobile,Drama,47359
95,Humco Aromatic Ammonia Spirit,YU,Comedy|Drama,153570
81,Burr Oak,Honor,Crime|Drama|Thriller,250652
54,Pleo Zinc,Samsung,Children|Fantasy,225696
93,Coppertone Sport,Energizer,Crime|Drama|Film-Noir,154701
89,Theophylline,Nokia,Comedy,369085
11,Fengliaoxing Fengshi Dieda Yaojiu,Celkon,Action|Comedy,158951
62,Timoptic,Wiko,Action|Adventure|Drama,484081
55,Dr. Jart Premium Beauty Balm,ZTE,Drama,313829
35,Oxygen,LG,Action|Crime|Thriller,419330
55,PROTECTOR Alcohol Prep Pad,LG,Action|Crime|Thriller,210498
38,hydroxyzine pamoate,Panasonic,Drama|Romance,222774
78,Good Sense Miconazole 7,Haier,Adventure|Comedy|Sci-Fi,304566
83,Lamivudine,vivo,Comedy|Sci-Fi,127063
2,healthy accents allergy,Samsung,Horror|Sci-Fi,346946
5,Edex,LG,Action|Adventure|Crime|Mystery|Thriller,449254
44,Halsa Pyrithione Zinc Dandruff,Maxon,Comedy|Drama,84920
47,Zanaflex,Plum,Drama,394056
31,Losortan Potassium,Sony,Comedy|Drama|Romance,213782
46,TRISPEC PSE Cough Suppressant Expectorant Nasal Decongestant GRAPE Flavor,Samsung,Horror,150595
75,Hygienic Cleansing Pads,Nokia,Drama,307454
81,Fluoxetine,Micromax,Action|Crime|Drama,286764
67,Divalproex Sodium,Plum,Drama,336089
62,Chlordiazepoxide and Amitriptyline HCl,Gionee,Adventure|War|Western,365264
97,American Elm,T-Mobile,Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,336385
81,Sodium Bicarbonate,BLU,Horror|Mystery,23899
56,Azithromycin,Huawei,Comedy|Horror,303843
19,Tiazac Extended Release,alcatel,Documentary,219384
85,Stool Softener,Sagem,Crime,79655
30,Buspirone Hydrochloride,Archos,Drama,493709
58,benzonatate,Samsung,Comedy|Drama|Romance,478755
92,TS (Talmostop),Karbonn,Crime|Drama|Mystery|Thriller,169924
81,"Pollens - Trees, Cedar, Red Juniperus virginiana",BLU,Drama,99123
65,Lidocaine Hydrochloride and Dextrose,Nokia,Documentary,351208
27,Dextrose,Huawei,Documentary,126205
29,OXYGEN,BLU,Western,387847
19,Incontinence,Micromax,Comedy|Drama|Sci-Fi,222506
21,Doxy 100,Celkon,Horror,134320
25,Vanilla Bean Anti-bacterial foaming Hand Wash,Huawei,Adventure|Documentary,346085
13,Bonogen,LG,Action|Adventure|Thriller,236324
40,Female Fibroids,vivo,Action|Adventure|Sci-Fi|Thriller,90818
87,Prascion RA Cream,BLU,Drama,64594
30,Lidocaine Hydrochloride,BQ,Action|Comedy|Western,388198
91,Clear,Spice,Animation|Children|Fantasy|Romance,345703
27,GLYBURIDE AND METFORMIN HYDROCHLORIDE,Huawei,Crime|Film-Noir|Mystery,497228
85,Eszopiclone,Xiaomi,Thriller,185463
69,Duloxetine,Honor,Drama,257084
60,HAWAIIAN TROPIC,LG,(no genres listed),469783
11,Sucralfate,QMobile,Drama,327312
45,Topcare Nasal Four,Nokia,Drama,413080
3,HALOPERIDOL,Samsung,Horror|Sci-Fi|Thriller,364357
36,Extra Strength Gas Relief,BLU,Action|Horror|Sci-Fi|IMAX,284279
84,White Fish,Samsung,Drama,244569
30,Suphedrine PE,Toshiba,Adventure|Animation|Children|Comedy|Fantasy,150307
65,ORRIS,alcatel,Drama|Horror|Thriller,201996
37,Scorodite Prunus,Lenovo,Comedy,161412
96,Gastrotone,Philips,Drama|Fantasy,397677
29,Risk Seduction,Oppo,Documentary,271279
79,MITIGARE,Chea,Comedy,363169
32,Infed,BLU,Action|Adventure|Drama|Romance,115831
7,promethazine hydrochloride,Oppo,Comedy,285185
6,Cough and Cold,Motorola,Action|Drama|War,58312
9,Abstral,LG,Comedy|Crime|Drama,277861
66,Methylprednisolone,Lenovo,Animation|Children,18093
53,KADIAN,Micromax,Animation|Comedy,491975
26,Homeopathic Fear and Anxiety Formula,Philips,Comedy,65205
95,Viokace,alcatel,Adventure|Animation,463975
77,RANITIDINE,LG,Comedy,374020
87,Clorox CareConcepts Rash Relief,Huawei,Drama,241768
49,Ketorolac Tromethamine,BLU,Horror,147798
44,Lyrica,Archos,Comedy,306068
4,OXYBUTYNIN CHLORIDE,Philips,Documentary,262824
86,Hog Epithelium,HTC,Comedy|Fantasy,408024
30,GUNA-ANTI IL 1,BLU,Comedy,60103
71,Cetirizine Hydrochloride,Samsung,Drama,376429
100,Oxcarbazepine,LG,Drama|Thriller,166918
19,Cefazolin,Energizer,Comedy|Horror,178085
96,Lidocaine Hydrochloride,Wiko,Documentary,442309
11,Cold and Cough,Celkon,Adventure,470653
26,Fexofenadine HCl,Lava,Adventure|Children,286604
45,Metformin Hydrochloride,Asus,Action|Sci-Fi,67797
36,Hydrocodone Bitartrate And Acetaminophen,ZTE,Adventure|Crime|Drama|Western,446656
40,Cepacol,Huawei,Documentary,71816
77,Givenchy Photo Perfexion Fluid Foundation SPF 20 Perfect Amber Tint 8,Sagem,Action|Crime|Thriller,228293
48,Marplan,Microsoft,Comedy|Crime|Drama|Romance,264950
50,Nabumetone,LG,Adventure|Drama|Romance|Sci-Fi|Thriller,451135
73,ZOMIG,Samsung,Crime|Drama,279210
99,Low Dose Aspirin,LG,Horror|Sci-Fi|Thriller,189174
12,ADVATE,Qtek,Action|Adventure|Drama|Romance,444110
56,First Mark,Sony,Drama|Horror|Mystery,109173
71,no drip,vivo,Documentary,60216
62,Multi-System Support,Amazon,Action|Drama|War,44690
53,Cefazolin,QMobile,Thriller,405330
65,Cilostazol,Honor,Horror,19073
86,ck one 3-in-1 face makeup,Unnecto,Comedy,228234
83,Good Sense Acid Reducer,Pantech,Action|Comedy|Crime|Drama,196669
5,Lidocaine Hydrochloride and Dextrose,Oppo,Drama,480783
24,Moisture Renew,BLU,Action|Comedy|Crime|Drama,81134
11,Lidocaine Hydrochloride and Epinephrine,Oppo,Documentary,72265
89,NARS FOUNDATION,BlackBerry,Drama|Fantasy|Mystery|Romance,189973
72,Antabuse,Maxwest,Drama|Romance,121348
89,Iodent Fluoride Toothpaste,LG,(no genres listed),439346
30,MKMen Advanced Facial Hydrator Sunscreen SPF 30,Motorola,Comedy|Drama|Romance,75369
8,CYCLOBENZAPRINE HYDROCHLORIDE,Oppo,Documentary,288471
40,ADVANCED TIME ZONE AGE REVERSING,Lenovo,Horror|Thriller,410057
22,Aloe Up,Orange,Comedy|Romance,18398
27,DROPERIDOL,Samsung,Comedy|Drama,420051
81,Warfarin Sodium,Bosch,Comedy,479828
63,ck one all day perfection face makeup,BenQ,Comedy|Romance,309135
100,Haloperidol,LG,Horror|Thriller,101461
74,Hydralazine Hydrochloride,BLU,Crime|Drama,210169
81,Extra Strength QPAP,ZTE,Fantasy|Horror|Thriller,290259
80,Husky Instant Hand Sanitizer,Motorola,Documentary,387384
5,Susan Lucci Youthful Essence Daily Protection Moisturizer Sunscreen SPF 15,Huawei,Horror,121235
7,Bupropion hydrochloride4b17de,Huawei,Adventure|Drama,52133
80,Pacerone,BenQ-Siemens,Horror,465112
26,Old Spice Wild Collection,LG,Comedy|Drama,338517
99,Ambien,ZTE,Horror,240170
84,PRAVASTATIN SODIUM,Samsung,Documentary,48503
16,Lamotrigine,Lenovo,Documentary,440052
94,Ceftriaxone Sodium,Oppo,Animation|Children|Fantasy|Mystery,179970
64,Fluorouracil,Nokia,Comedy|Crime,318933
40,"Rugby Nicotine Polacrilex Gum, Coated Mint Flavor",HTC,Crime|Horror|Thriller,196124
72,esika,Huawei,Documentary,481172
34,Sunmark Chest Congestion Relief PE,Acer,Crime|Drama|Romance,405865
23,risperidone,Siemens,Drama,296360
62,Losartan Potassium,Asus,Comedy,173273
67,Help I have allergies,alcatel,Crime|Horror|Thriller,359136
35,Suave Ocean Breeze,Nokia,Horror|Mystery,175519
5,Tussin Cough Long Acting,Asus,Crime|Drama,55783
70,MEDI-PATCH WITH LIDOCAINE,alcatel,Comedy|Drama|Romance,482581
25,Diltiazem Hydrochloride,Samsung,Action|Adventure|Drama,499396
87,CVS Triple Action Astringent,Motorola,Crime|Drama,387678
75,ENALAPRIL MALEATE,Meizu,Drama|Romance|Thriller,438115
90,Envirokleen Instant Hand Sanitizer,Huawei,Drama|War,442861
61,E-2 Cleanser Sanitizer 86,Nokia,Drama|Mystery|Thriller,277895
72,Pussy Willow,LG,Drama,452979
76,Acid Reducer,Gionee,Comedy|Drama|Romance,35033
35,Ketorolac Tromethamine,LG,Adventure|Comedy|Crime|Drama,358404
60,Nizatidine,Acer,Comedy|Drama,279956
87,isosorbide mononitrate,LG,Action|Crime|Drama|Thriller,108284
21,Paecilomyces,Motorola,Comedy|Drama,368354
26,Buspirone Hydrochloride,alcatel,Mystery|Romance|Thriller,296265
23,Diphenhydramine Hydrochloride,T-Mobile,Horror,76472
79,Diaper Rash Skin Protectant Crema Cero With Aloe Vera,Gionee,Adventure|Comedy|Western,116972
91,ONDANSETRON,Vodafone,(no genres listed),87820
79,Nitrofurantoin Macrocrystals,O2,Comedy|Fantasy,392145
99,Enoxaparin Sodium,Plum,Action|Thriller|War,193430
80,Amoxicillin,Philips,Action|Crime|Sci-Fi|Thriller,455343
79,Quercetin,ZTE,Drama|Romance,48193
59,sunmark,vivo,Comedy|Drama,240329
68,EXTRA STRENGTH STOPAIN COLD PAIN RELIEVING,Tecno,Comedy|Romance,495775
2,Iodine Bush Pollen,alcatel,Animation,459779
35,Nitrogen,Celkon,Drama|Musical,454661
83,CVS Daily Pore Clearing Pads,Lenovo,Comedy,55119
87,Injuries,Archos,Action|Adventure|Sci-Fi|Thriller|IMAX,18835
38,Atenolol,alcatel,Action|Thriller,204591
37,PhysiciansCare Ibuprofen,alcatel,Drama|Mystery,398411
77,FLUOROMETHOLONE,Honor,Action|Comedy|Crime|Thriller,288212
47,Childrens Allergy,Samsung,Drama|Romance|War,109639
51,Atropine Sulfate,LG,(no genres listed),187318
71,Calendula Officinalis Kit Refill,Huawei,Drama,70180
39,Potassium Chloride,Icemobile,Drama,76165
91,LAMOTRIGINE,Samsung,Drama,160757
8,FERROUS SULFATE,Asus,Comedy|Drama|Romance,104957
67,Elta MD UV Aero,HTC,Documentary,137509
75,Meijer Cherry Cough Drops,Philips,Action,458165
30,Laura Mercier Tinted Moisturizer SPF 20 TAWNY,LG,Action|Adventure|Animation|Fantasy,49005
97,AP House Dust Mix,QMobile,Comedy|Horror|Mystery,295339
9,Veil Mineral Primer,Spice,Documentary,311349
80,Degree,alcatel,Action|Romance|Thriller,238803
30,Hamamelis Virginiana Kit Refill,Nokia,Comedy,99754
16,Penicillin G Potassium,Spice,Comedy|Romance,138724
57,Berberis e fruct. 10% Special Order,Plum,Crime|Drama,42448
94,Naphazoline HCI And Pheniramine Maleate,LG,Comedy,12125
38,SPF 20 UVA/UVB,BLU,Documentary,172603
51,Quinine Sulfate,Philips,Comedy|Horror,256922
96,Acetaminophen and Codeine Phosphate,vivo,Comedy|Drama,404946
39,ZERIT,HTC,Action|Drama|Sci-Fi|IMAX,49194
72,Acetazolamide,Honor,Crime|Drama,287942
18,Vineyard Grape Antibacterial Hand Wash,Asus,Crime|Drama,69061
74,USTILAGO TRITICI,Honor,Children|Comedy|Drama,368272
42,Gas Relief,ZTE,Sci-Fi,493497
69,Koh Gen Do Aqua Foundation,Samsung,Action|Crime|Drama,244809
52,mark. get a tint,Samsung,Drama,268713
5,CYMBALTA,alcatel,Drama|Thriller,450081
57,Cytomel,Nokia,Drama,157396
84,B Mold Mixture,Samsung,Drama|Horror|Romance,142914
73,COREGCR,Bird,Comedy,454810
37,SUNSCREEN,Micromax,Comedy|Romance,287369
22,SoftSoap Antibacterial with moisturizers Crisp Clean,Celkon,Musical,168665
87,CALIFORNIA ALOE OIL FREE SUN BLOCK,Samsung,Comedy,58627
86,Colds Sores and Herpes,BLU,Action|Drama|Thriller,356817
62,Box Elder,Lenovo,Comedy|Drama,472406
70,MINOCYCLINE HYDROCHLORIDE,Panasonic,Action|Comedy|Romance,203816
78,Valsartan and hydrochlorothiazide,Karbonn,Drama,496570
9,lice,Celkon,Comedy|Sci-Fi,37080
59,Degree,alcatel,Drama,63647
83,Tall Ragweed,Huawei,Drama,441824
3,AVVA,Panasonic,Comedy,461662
66,smart sense omeprazole,Philips,Drama,184303
17,Verapamil Hydrochloride,Sagem,Action|Animation|Comedy,246569
96,FENOFIBRATE,Samsung,Comedy|Drama,68742
52,Gadavyt Loperamide HCl,Xiaomi,Comedy,226009
28,GUINEA PIG HAIR AND EPITHELIA,Micromax,Drama|Romance,334010
50,Effexor,Panasonic,Adventure|Comedy|Drama,159740
98,Natria,Samsung,Comedy,419534
21,METOPiRONE,BLU,Comedy|Drama|Romance,102481
33,Irbesartan,Motorola,Adventure|Children,360107
15,Fentanyl,Sharp,Action|Sci-Fi,206701
65,Ondansetron,Telit,Comedy,32475
40,Oxygen,Huawei,Comedy|Musical,129431
51,OXY Daily Moisturizer,Gionee,Adventure|Children|Comedy,182969
61,topcare complete lice treatment,Honor,Drama,172696
21,Alprazolam,Nokia,Drama,209792
63,Trifluoperazine Hydrochloride,Orange,Action|Adventure,126900
50,OBAGI-C RX SYSTEM NORMAL-DRY,Maxon,Horror|Thriller,86957
90,Phenazopyridine Hydrochloride,Sagem,Comedy,129990
47,Aspirin,Spice,Action|Adventure|Animation|Children|Fantasy|Sci-Fi,399086
98,Hemorrhoid Care,ZTE,Comedy|Crime,440019
56,ANTIBACTERIAL FOAMING,Motorola,(no genres listed),394990
73,Pentasa,LG,Comedy|Drama|War,141454
27,Hongocura,vivo,Action|Sci-Fi,406530
60,Severe Cold and Flu,Haier,Comedy|Romance,376909
88,Upper Respiratory Staph Strep Combo,Sagem,Drama,397117
87,Cetirizine Hydrochloride,Tecno,Comedy,373240
81,Cupric Sulfate,BLU,Crime|Drama,141517
15,HAND SANITIZER,Samsung,Drama|Romance,475586
6,Kidney Drainage,Xiaomi,Horror|Mystery,121598
86,Endoxcin,HTC,Action|Romance,135389
10,Lithium,Nokia,Drama|Mystery|Thriller,15254
86,Sodium Chloride,BLU,Animation,219071
53,Promethazine hydrochloride,LG,Drama|Horror,196529
66,Childrens Plus Multi-Symptom Cold Grape,Icemobile,Western,295423
78,Corn Grain,Huawei,Drama,138216
89,Acyclovir,Micromax,Drama,66957
83,Natures Choice Cool Hot Ice,Huawei,Western,228301
44,PhytoGel,Huawei,Drama,60600
64,SIMBRINZA,Lenovo,Comedy|Musical,280370
6,Sorrel Mixture,BLU,Comedy|Fantasy|Horror,22355
22,Adalat CC,Karbonn,Documentary,161484
28,Pleo San Serra,Celkon,Drama|Horror,16183
38,LAMICTAL,HTC,Thriller,205716
85,Good Neighbor Pharmacy Aspirin,Motorola,Comedy|Crime|Drama|Mystery,13656
92,Arnica Betula B,Sony,Comedy|Romance,225886
79,Smart Sense naproxen sodium,vivo,Drama,129017
80,Clario Foaming Antibacterial Skin Cleanser,Siemens,Action|Comedy,415287
56,Glyburide,ZTE,Mystery|Thriller,139053
44,Prednisone,Kyocera,Action|Crime|Thriller,215379
32,Postpartum Issues,Allview,Comedy|Horror|Thriller,420054
57,Levofloxacin,Icemobile,Animation|Children,475672
99,3 Step First Aid Kit,Samsung,Drama|Mystery|Thriller,196904
29,Thyroid,Micromax,Adventure|Documentary,244003
10,Ropinirole Hydrochloride,Philips,Crime|Mystery|Thriller,152514
86,Covergirl Outlast Stay Fabulous 3in1 Foundation,Lenovo,Comedy,341950
24,Cutiecaine,Motorola,Horror,471492
12,Lovastatin,HTC,Western,91376
92,Aspirin,LG,Comedy|Horror,208249
78,Acetylcysteine,LG,Action|Drama|War,323245
5,BiDil,Siemens,Drama,463138
99,Petrochemical Detox,Celkon,Action|Adventure|Drama|War,304165
14,harmon face values ibuprofen,LG,Drama,281333
95,ACETAMINOPHEN,Sagem,Comedy,228740
81,Renagel,Huawei,Drama,347276
94,CAREONE,Spice,Adventure|Horror|Mystery|Thriller,114916
29,Covergirl Queen Collection All Day Flawless 3in1 Foundation,Nokia,Documentary,438353
47,Actoplus Met,Samsung,Children|Comedy|Drama,127205
14,Old Spice Fresher Collection Citron,Samsung,Comedy|Drama,106674
53,RISPERIDONE,Sharp,Western,467524
84,Alendronate Sodium,Samsung,Horror,436477
12,Undecylenic Acid,Honor,Documentary,61890
