idAS,nom_event,date_event,organisateur,genre
84,Sony,8/13/2024,Kanlam,Horror|Mystery
86,Samsung,9/1/2020,Tin,Crime|Thriller
59,Xiaomi,8/30/2023,Asoka,Drama
29,HTC,12/29/2024,Home Ing,Horror|Thriller
47,Nokia,8/25/2020,Tin,Drama
82,BQ,2/5/2025,Flowdesk,Comedy
41,Vodafone,2/29/2024,Mat Lam Tam,Comedy
74,LG,5/1/2025,Otcom,Comedy
64,Samsung,8/11/2024,Vagram,Action|Comedy|Sci-Fi
28,BLU,10/30/2023,Wrapsafe,Drama
86,Lava,9/12/2023,Bitchip,Drama|Thriller
12,Gionee,9/10/2022,Alphazap,Action|Comedy|Romance
50,Gigabyte,6/23/2022,Tresom,Action|Adventure|Animation|Children|Comedy
40,Samsung,2/6/2024,Domainer,Comedy|Drama
99,i-mate,4/13/2020,Y-find,Crime|Mystery|Thriller
29,Ulefone,8/18/2023,Alpha,Comedy|Romance
94,Tecno,6/4/2022,Home Ing,Action|Adventure|Animation|Children|Fantasy
72,Lava,5/17/2025,Overhold,Adventure|Children|Documentary|Drama
91,Nokia,7/14/2021,Tres-Zap,Crime|Horror|Thriller
21,Karbonn,12/4/2021,Tampflex,Comedy|Horror
51,Maxwest,12/27/2023,Fix San,Horror|Sci-Fi|Thriller
13,Lenovo,10/15/2024,Gembucket,Drama|Romance
73,alcatel,2/20/2022,Hatity,Action|Adventure|Drama|Thriller|War
81,Panasonic,3/6/2024,Redhold,Horror|Sci-Fi
87,Samsung,11/28/2020,Flowdesk,Crime|Drama|Romance
27,VK,3/18/2022,Prodder,Action|Adventure|Sci-Fi
19,Siemens,5/9/2020,Treeflex,Drama
97,BLU,1/6/2025,Solarbreeze,Drama|Romance
50,ZTE,11/18/2023,Kanlam,Comedy|Drama|Fantasy
66,Motorola,1/7/2025,Prodder,Comedy|Drama
76,Samsung,8/15/2020,Prodder,Crime|Documentary
100,Samsung,2/10/2022,Stringtough,Drama|Musical|Romance
5,HP,3/14/2024,Holdlamis,Comedy
32,Yezz,3/11/2023,Toughjoyfax,Children|Drama
42,Spice,5/14/2021,Kanlam,Action|Adventure|Sci-Fi|IMAX
15,Yezz,4/14/2025,Temp,Drama
16,Oppo,5/27/2024,Bitchip,Comedy|Drama
70,Mitsubishi,11/26/2020,Home Ing,Children|Comedy
65,Honor,10/31/2023,Cardify,Action|Comedy
65,Honor,10/4/2021,Lotstring,Crime|Drama|Mystery
56,Samsung,3/6/2022,Redhold,Adventure|Animation|Children
88,Samsung,2/3/2021,Fixflex,Drama
6,Infinix,4/5/2023,Duobam,Drama
7,BQ,6/5/2020,Viva,Drama|Romance
83,Pantech,6/4/2023,Aerified,Drama|Mystery|Thriller|War
40,Honor,1/2/2024,Sonair,Adventure|Drama
11,Sewon,11/30/2021,Span,Thriller
96,BenQ,11/14/2021,Quo Lux,Documentary
42,LG,9/15/2024,Quo Lux,Adventure|Children|Drama
74,Nokia,4/25/2020,Flexidy,Drama|Fantasy|Romance
16,Samsung,5/25/2023,Konklab,Comedy
12,ZTE,7/9/2023,Sub-Ex,Romance|Sci-Fi
75,Motorola,5/3/2023,Holdlamis,Drama|Thriller
23,Nokia,2/9/2020,Sonsing,Comedy|Romance
67,Innostream,7/16/2020,Cardguard,Documentary
30,Cat,2/17/2022,Bigtax,Animation
87,Xiaomi,4/10/2023,Otcom,Drama
65,Asus,4/13/2021,Cookley,Action|Drama
60,Sendo,11/7/2021,Regrant,Drama
33,Samsung,6/2/2020,Holdlamis,Documentary
34,Siemens,3/1/2024,Mat Lam Tam,Musical|Romance
66,Pantech,9/8/2024,Zontrax,Comedy|Drama|Romance
66,Nokia,2/23/2022,Y-Solowarm,Drama
10,Sony,7/30/2022,Zontrax,Horror|Thriller
69,LG,12/4/2023,Asoka,Comedy
63,verykool,1/12/2022,Fix San,Documentary
73,LG,4/7/2020,Zamit,Crime|Drama
39,Sony,9/29/2020,Bigtax,Horror
89,Plum,3/29/2021,Tin,Drama|Mystery|Thriller
43,Xiaomi,11/19/2024,Pannier,Action|Drama|Romance
67,Celkon,9/22/2024,Fixflex,Crime|Drama
41,Haier,6/25/2022,Stim,Adventure|Drama
2,Pantech,12/9/2020,Rank,Comedy
65,BlackBerry,8/8/2023,Namfix,Comedy|Romance
100,Huawei,1/3/2025,Fintone,Action|Adventure|Fantasy
33,Samsung,5/17/2025,Lotstring,Drama
10,Kyocera,11/24/2021,Greenlam,Adventure|Crime|Drama|Horror|Mystery
55,Celkon,1/24/2021,Pannier,Drama
96,Ericsson,6/20/2021,Subin,Drama
29,Huawei,9/28/2024,Flexidy,Comedy|Crime|Drama
99,Blackview,9/21/2023,Home Ing,Action|Adventure|Crime|Thriller
94,O2,11/15/2021,Kanlam,Children|Western
29,Ericsson,4/24/2024,Gembucket,Crime|Drama|Thriller
5,Allview,3/28/2020,Konklab,Action|Comedy|Crime|Horror|Thriller
6,Spice,12/5/2024,Flexidy,Horror|Thriller
23,OnePlus,3/17/2024,It,Western
77,Samsung,5/3/2020,Bitchip,Action|Western
49,Yezz,10/7/2021,Voltsillam,Action|Adventure|Comedy|Western
84,Meizu,11/19/2024,Aerified,Comedy|Romance
7,Mitsubishi,12/13/2024,Bitchip,Drama
30,Realme,4/14/2023,Aerified,Drama
25,ZTE,5/29/2024,Latlux,Action|Thriller
83,Samsung,10/5/2023,Asoka,Adventure|Animation|Children|Comedy
34,Micromax,9/6/2020,It,Comedy
91,LG,6/5/2023,Alphazap,Drama
73,Apple,8/9/2024,Quo Lux,Documentary
28,BLU,11/8/2023,Lotstring,Drama|Romance
84,Lava,5/14/2023,Andalax,Thriller
48,alcatel,10/16/2021,Span,Action
87,i-mobile,10/28/2024,Flowdesk,Comedy|Horror|Mystery|Thriller
22,Samsung,5/24/2023,Job,Action|War
38,Samsung,3/19/2022,Fintone,Comedy|Drama|Romance
45,LG,8/9/2022,Keylex,Comedy
4,Sony,3/10/2021,Mat Lam Tam,Action|Adventure|Comedy
99,LG,12/6/2020,Biodex,Drama
69,Prestigio,12/4/2023,Namfix,Comedy|Romance
80,Honor,1/3/2020,Cookley,Animation|Children|Comedy
63,Toshiba,10/28/2022,Voltsillam,Drama|Mystery|Romance
55,HTC,10/25/2023,Bigtax,Musical
52,LG,8/5/2020,Redhold,Drama|Romance
62,alcatel,12/19/2020,Greenlam,Adventure|Western
92,Philips,3/12/2021,Sonair,Drama|Mystery|Thriller
7,Honor,10/2/2024,Mat Lam Tam,Horror|Sci-Fi
100,i-mate,12/25/2024,Trippledex,Documentary
90,Xiaomi,5/28/2020,Overhold,Drama
21,Icemobile,1/29/2020,Hatity,Children
67,Unnecto,3/12/2025,Tampflex,Crime|Drama|Western
16,O2,5/21/2025,Flexidy,Horror|Mystery|Thriller
11,alcatel,12/9/2021,Cardguard,Action|Thriller
37,Spice,11/20/2021,Subin,Action|Drama|Thriller
65,Samsung,8/8/2024,Zontrax,Documentary
3,alcatel,11/10/2022,Latlux,Comedy|Drama
76,Huawei,11/2/2020,Kanlam,Drama
53,HTC,3/15/2024,Konklux,Action|Drama|Thriller
12,BlackBerry,5/11/2023,Alpha,Drama|Romance|War
86,Unnecto,4/18/2023,Y-Solowarm,Comedy|Drama
64,HTC,10/28/2023,Otcom,Comedy
51,Pantech,7/20/2022,Greenlam,Horror|Thriller
38,Motorola,11/3/2024,Bigtax,Drama|Romance
88,Allview,4/16/2023,Zaam-Dox,Drama
56,Sharp,12/6/2021,Lotstring,Comedy|Drama
53,alcatel,1/19/2021,Flexidy,Crime|Drama|Thriller
34,Philips,9/18/2022,Y-find,Horror
100,Samsung,8/13/2023,Flexidy,Drama|War
35,Samsung,6/30/2024,Solarbreeze,Action|Comedy
96,BLU,4/26/2022,Home Ing,Comedy|Drama|Fantasy|Romance
86,Pantech,4/17/2020,Aerified,Comedy
8,T-Mobile,11/2/2020,Zamit,Crime|Drama|Thriller
3,vivo,4/11/2024,Home Ing,Drama
2,Sony,2/13/2023,Lotstring,Documentary
34,Qtek,3/8/2025,Sub-Ex,Drama
46,Siemens,11/30/2024,Konklux,Comedy|Drama
54,alcatel,1/25/2023,Stim,Comedy|Drama|Musical
68,O2,12/16/2023,Konklab,Documentary
16,Realme,2/9/2022,Solarbreeze,Drama
61,Micromax,2/6/2025,Cardguard,Action|Crime|Drama|Thriller
66,i-mate,12/25/2023,Greenlam,Horror|Sci-Fi
97,Lenovo,5/11/2020,Keylex,Action|Romance|Western
20,Samsung,11/14/2022,Konklab,Drama
36,Asus,12/21/2021,Bamity,Horror
44,LG,11/18/2020,Subin,Drama|Romance
7,Lenovo,11/9/2021,Trippledex,Drama
55,Philips,1/2/2023,Flexidy,Drama|War
69,BLU,6/18/2022,Stim,Documentary
24,NIU,8/19/2023,Aerified,Crime|Drama
31,Philips,1/29/2023,Wrapsafe,Drama|Sci-Fi
37,LG,6/19/2023,Redhold,Comedy
39,Oppo,2/6/2025,Latlux,Comedy|Drama
8,Gigabyte,6/26/2022,Cookley,Crime|Drama|Thriller
14,Samsung,7/30/2022,Zontrax,Thriller
10,Micromax,11/15/2020,Solarbreeze,Drama
65,Apple,6/15/2021,Fintone,Horror
94,Samsung,6/24/2020,Zathin,Comedy
67,Lenovo,8/21/2020,Daltfresh,Drama
99,Micromax,7/3/2022,Tres-Zap,Documentary
62,Tecno,6/22/2020,Vagram,Comedy
4,Samsung,4/1/2022,Ventosanzap,Comedy
61,Sony,6/5/2024,Bigtax,Action|Drama|War
59,Nokia,4/10/2025,Daltfresh,Crime|Drama|Film-Noir|Thriller
74,Apple,3/23/2023,Vagram,Comedy|Documentary|Drama
49,Samsung,2/18/2021,Andalax,Documentary
10,Samsung,7/23/2020,Sub-Ex,Comedy|Drama|Romance
60,Sharp,3/8/2020,Tresom,Comedy|Romance
61,O2,11/9/2023,Toughjoyfax,Crime
93,HTC,7/26/2023,Flexidy,Action|Animation|Horror
61,BLU,1/23/2020,It,Comedy|Romance
45,Coolpad,9/6/2020,Y-Solowarm,Documentary|Musical
39,Honor,4/22/2024,Lotstring,Documentary
10,Samsung,1/15/2021,Ronstring,Drama
35,Nokia,1/10/2020,Holdlamis,Comedy|Drama
29,Spice,5/12/2021,Andalax,Children|Fantasy|Musical
59,Huawei,3/26/2024,Duobam,Drama
86,Samsung,4/20/2022,Stronghold,Comedy|Documentary|Drama|Romance
28,Maxwest,12/10/2023,Subin,Drama
22,Panasonic,8/22/2024,Flexidy,Comedy
6,verykool,7/29/2021,Flexidy,Drama
55,Gionee,4/2/2020,Konklux,Crime|Thriller
84,ZTE,4/10/2022,Greenlam,Drama|Mystery
5,Spice,5/9/2020,Flowdesk,Drama
55,QMobile,4/29/2020,Voyatouch,Drama
59,Samsung,12/22/2022,Wrapsafe,Crime|Drama
39,Huawei,3/14/2025,Konklab,Drama
56,alcatel,3/31/2025,Home Ing,Comedy
5,Sharp,10/25/2023,Tres-Zap,Animation|Drama|Romance
99,Huawei,4/19/2022,Tempsoft,Animation|Comedy|Fantasy|Sci-Fi
23,Posh,1/11/2022,Ronstring,Comedy|Romance
39,Nokia,8/22/2020,Zaam-Dox,Drama|Horror|Mystery|Thriller
45,Nokia,4/3/2020,Sonair,Action|Drama
86,Nokia,12/15/2021,Bytecard,Comedy|Drama
20,Samsung,1/29/2024,Veribet,Drama|War
54,Samsung,6/18/2023,Namfix,Action|Adventure|Sci-Fi
11,LG,9/21/2020,Vagram,Action|Comedy|Horror|Thriller
8,Asus,4/12/2023,Tin,Drama
95,Siemens,6/1/2024,Zathin,Crime|Drama|Thriller
84,vivo,7/18/2020,Y-find,Drama|War
82,Huawei,9/9/2022,Toughjoyfax,Comedy|Crime|Drama
20,vivo,4/20/2021,Solarbreeze,Documentary|War
25,LG,3/6/2020,Temp,Comedy|Drama|Romance
3,LG,2/1/2021,Sub-Ex,Drama
66,Micromax,7/21/2023,Biodex,Romance|Western
66,Yezz,2/26/2025,Namfix,Crime|Drama|Thriller
9,Oppo,1/15/2021,Sonsing,Horror
76,HP,1/6/2020,Tempsoft,Comedy|Drama|Romance
9,Samsung,3/11/2024,Aerified,Drama|Romance
54,HTC,3/5/2025,Alphazap,Action|Comedy
58,Wiko,11/25/2021,Aerified,Crime|Drama
45,Gionee,8/20/2023,Daltfresh,Comedy|Crime
91,alcatel,11/7/2022,Konklab,Action|Comedy|Crime|Thriller
31,Yezz,1/20/2023,Konklab,Drama
81,Huawei,8/31/2024,Veribet,Action
92,i-mate,12/18/2021,Latlux,Drama
52,Huawei,1/1/2024,Pannier,Comedy
89,Huawei,2/2/2023,Tin,Action|Crime|Drama|Thriller
44,alcatel,7/15/2023,Hatity,Drama|Romance
30,Samsung,3/5/2023,Flexidy,Comedy
15,LG,10/17/2024,Wrapsafe,Action|Adventure|Animation|Children
13,Micromax,9/17/2023,Ronstring,Comedy|Romance
24,Nokia,2/23/2024,Kanlam,Action|Animation|Children|Fantasy
100,alcatel,9/29/2021,Konklux,Drama
96,Motorola,4/23/2021,Prodder,Comedy
53,Samsung,8/7/2022,Sonsing,Adventure|Drama
54,Huawei,1/1/2025,Job,Drama|Thriller|War
37,Panasonic,8/13/2022,Keylex,Comedy|Romance
75,NIU,4/29/2021,Zathin,Horror|Mystery|Thriller
2,LG,8/25/2020,Andalax,Drama|Thriller
36,NEC,5/8/2024,Flexidy,Drama
14,verykool,1/15/2024,Y-Solowarm,Action|Comedy|Fantasy|Horror
36,Palm,11/17/2023,Hatity,Documentary
72,Samsung,10/12/2020,Y-find,Comedy|Romance|Thriller
91,Xiaomi,8/29/2021,Tres-Zap,Drama
41,Siemens,4/25/2023,Rank,Comedy
11,Acer,4/27/2020,Cardguard,Adventure|Romance
46,Samsung,1/12/2025,Solarbreeze,Documentary
82,Sony,10/25/2024,Bigtax,Horror|Mystery
5,Motorola,6/14/2022,Ventosanzap,Drama
11,Gigabyte,11/20/2022,Kanlam,Drama|War
20,QMobile,3/5/2022,Ventosanzap,Documentary|Drama|Sci-Fi
92,Philips,5/26/2024,Lotlux,Drama|Thriller
58,BLU,11/4/2022,Temp,Action|Fantasy|Horror
85,Samsung,12/8/2021,Sonair,Drama|Horror
69,Panasonic,2/13/2023,Veribet,Comedy|Crime|Drama|Romance
55,Samsung,6/5/2023,Cookley,Comedy|Romance
5,Allview,7/11/2022,Cookley,Adventure|Documentary
12,Garmin-Asus,3/28/2024,Bitwolf,Comedy
22,Lava,9/8/2024,Konklux,Western
17,Allview,3/2/2025,Home Ing,Comedy|Drama|Musical|Mystery
88,Samsung,9/16/2024,Asoka,Comedy
52,Asus,2/3/2021,Quo Lux,Animation|Comedy|Sci-Fi
84,LG,2/19/2022,Tampflex,Drama
13,Apple,1/21/2024,Otcom,Drama|War
83,Samsung,2/25/2025,Andalax,Thriller
21,Spice,9/21/2023,Trippledex,Comedy|Drama|Musical
11,Samsung,4/29/2021,Fintone,Documentary
65,LG,11/21/2021,Bytecard,Drama
77,LG,6/8/2022,Hatity,Action|Comedy
88,Infinix,3/19/2023,Overhold,Comedy|Fantasy
61,vivo,2/12/2022,Toughjoyfax,Action|Animation|Comedy
61,QMobile,7/3/2022,Aerified,Drama
39,LG,8/25/2022,Alpha,Drama
73,i-mate,7/10/2024,Daltfresh,Comedy|War
86,Microsoft,11/19/2023,Tresom,Drama|Mystery|Thriller
80,Huawei,11/8/2020,Bitchip,Comedy|Horror
42,T-Mobile,2/10/2020,Bamity,Western
81,Sony,10/21/2022,Toughjoyfax,Mystery|Sci-Fi|Thriller
13,HTC,6/21/2021,Konklab,Drama
82,Samsung,7/9/2020,Bamity,Horror
85,Micromax,4/25/2021,Y-Solowarm,Drama|Musical|Romance
68,Lenovo,1/8/2020,Cookley,Drama
82,alcatel,12/31/2021,Prodder,Drama
56,HTC,7/9/2021,Alpha,Drama|Thriller
49,Bird,7/1/2021,Trippledex,Adventure|Comedy|Fantasy|Musical|Romance
43,Oppo,5/19/2021,Fix San,Thriller
4,Prestigio,5/20/2023,Namfix,Drama
64,Yezz,2/8/2022,Transcof,Children|Comedy|Sci-Fi
23,Nokia,8/11/2022,Domainer,Crime|Drama
2,alcatel,8/3/2024,Treeflex,Action|Comedy
92,Samsung,4/13/2022,Sonair,Drama
15,alcatel,1/16/2025,Keylex,Adventure|Comedy|Sci-Fi
9,Panasonic,3/31/2021,Sonsing,Drama|Romance|War
57,Sendo,9/8/2022,Tin,Comedy|Romance
13,Amazon,8/3/2024,Temp,Drama|Romance
77,LG,1/17/2025,Alphazap,Comedy|Fantasy
78,Celkon,7/11/2024,Cardify,Comedy|Western
92,alcatel,2/11/2021,Y-find,Drama
94,Nokia,5/13/2025,Zamit,Animation|Children|Comedy
67,Bird,7/26/2022,Veribet,Drama
89,LG,8/16/2022,Tin,Drama
38,Dell,8/20/2022,Tres-Zap,Crime|Drama
83,Yezz,9/14/2020,Flexidy,Action|Horror
47,Prestigio,3/16/2024,Gembucket,Drama
31,XOLO,11/2/2022,Subin,Action|Horror|Thriller
43,Motorola,10/19/2020,Matsoft,Documentary|War
34,Meizu,4/2/2025,Voltsillam,Comedy
46,Huawei,7/13/2023,Konklux,Crime|Drama
58,ZTE,2/18/2025,Latlux,Adventure|Drama
81,QMobile,7/23/2024,Toughjoyfax,Horror|Mystery|Thriller
92,Nokia,4/24/2024,Bytecard,Comedy
78,Nokia,8/5/2023,Greenlam,Drama|War
36,Lava,12/12/2022,Stronghold,Drama
31,Asus,10/29/2024,Stringtough,Comedy
87,Huawei,2/14/2025,Prodder,Action|Children|Comedy|Fantasy|Sci-Fi
50,Samsung,2/18/2020,Stronghold,Drama
65,BLU,7/12/2022,Sonsing,Drama
20,alcatel,11/23/2022,Toughjoyfax,Drama
2,Motorola,10/24/2020,Stringtough,Sci-Fi
82,Lenovo,10/17/2021,Daltfresh,Comedy|Western
83,XOLO,11/18/2021,Y-Solowarm,Western
63,Honor,7/4/2022,Stim,Action|Crime|Thriller
80,Amoi,7/2/2021,Greenlam,Documentary
49,Nokia,9/20/2021,Wrapsafe,Drama
67,HTC,4/18/2025,Cardify,(no genres listed)
60,alcatel,5/23/2020,Fix San,Drama
73,Lava,8/20/2021,Fixflex,Drama
78,T-Mobile,10/3/2022,Transcof,Drama|Thriller
20,Tecno,2/15/2025,Y-find,Action|Horror
88,alcatel,5/1/2021,Zontrax,Drama
80,Nokia,5/16/2021,Cookley,Drama|Thriller|War
61,Plum,9/16/2022,Flowdesk,Action|Crime|Thriller
33,Microsoft,3/23/2020,Treeflex,Action|Sci-Fi|Thriller|IMAX
20,Plum,1/20/2022,Temp,Comedy
48,Micromax,5/23/2025,Toughjoyfax,Drama
62,LG,7/1/2020,Stim,Drama
73,Qtek,2/11/2023,Andalax,Comedy|Musical|Romance
11,BlackBerry,9/21/2021,Domainer,Children|Comedy|Drama
96,LG,5/26/2022,Toughjoyfax,Comedy
28,Gionee,11/28/2020,Zaam-Dox,Children|Drama|Fantasy
79,HTC,3/18/2024,Flexidy,Adventure|Western
95,Samsung,10/20/2023,Regrant,Comedy|Crime
78,Lenovo,3/4/2023,Toughjoyfax,Comedy|Drama
39,verykool,11/4/2021,Holdlamis,Comedy
57,XOLO,2/13/2021,Daltfresh,Crime
36,Samsung,5/13/2023,Sub-Ex,Horror|Thriller
44,Nokia,9/4/2022,It,Horror|Thriller
59,Celkon,3/13/2020,Tampflex,Drama|Musical|Romance
21,Telit,12/5/2020,Biodex,Drama|Horror
62,Eten,5/25/2024,Bamity,Drama|Musical
59,BenQ,7/29/2024,Keylex,Drama
38,Sony,8/16/2023,Sonsing,Drama
89,Oppo,8/9/2020,Lotstring,Comedy|Romance
58,alcatel,5/5/2020,Tempsoft,Comedy|Drama
14,Honor,9/24/2020,Keylex,(no genres listed)
38,Samsung,10/1/2020,Prodder,Comedy|Drama
1,Oppo,6/16/2020,Rank,Adventure|Drama
32,ZTE,5/25/2020,Stronghold,Drama|Mystery|Thriller
86,Plum,3/9/2022,Gembucket,Drama
81,Honor,4/15/2023,Mat Lam Tam,Action|Drama|War
80,Oppo,1/10/2024,Konklab,Drama|Mystery
75,Micromax,2/5/2025,It,Drama|Mystery
57,Wiko,5/8/2021,Wrapsafe,Animation|Children|Comedy
54,Pantech,3/12/2023,Sonair,Comedy
70,Mitsubishi,1/13/2020,Ronstring,Crime|Drama|Horror|Mystery|Thriller
59,LG,11/16/2021,Prodder,Horror
89,Yezz,1/15/2023,Fintone,Horror
2,Motorola,12/7/2020,It,Comedy|Musical|Romance
73,i-mobile,5/18/2022,Treeflex,Comedy
39,BLU,5/29/2021,Konklab,Crime|Drama|Thriller
88,Samsung,7/24/2023,Vagram,Action|Crime|Drama|Thriller
87,Telit,2/13/2022,Y-find,Drama
71,LG,2/3/2023,Namfix,Action|Comedy
3,Acer,8/13/2021,Tres-Zap,Crime|Drama
19,Huawei,12/2/2022,Veribet,Documentary
26,Pantech,9/23/2024,Bitchip,Comedy|Drama
44,Celkon,8/11/2021,Sonair,Drama
10,Mitsubishi,2/15/2021,Mat Lam Tam,Drama
98,Xiaomi,2/25/2024,Zathin,Comedy
94,Yezz,6/16/2021,Y-find,Drama
28,alcatel,11/22/2020,Zaam-Dox,Documentary
9,Casio,4/30/2022,Ventosanzap,Action|Comedy
38,ZTE,5/21/2023,Opela,Adventure|Children|Comedy|Drama
46,Samsung,7/22/2022,Domainer,Comedy
89,Amoi,9/30/2023,Tin,Crime|Drama|Thriller
5,Karbonn,4/15/2022,Stringtough,Western
50,Samsung,11/28/2020,Zontrax,Comedy|Romance
38,HTC,1/12/2024,Matsoft,Drama
97,HTC,6/21/2023,Zamit,Drama|Musical
49,Nokia,1/30/2024,Holdlamis,Drama
55,Motorola,2/25/2020,Lotstring,Documentary
100,YU,10/2/2020,Transcof,Drama
98,Pantech,11/20/2021,Zoolab,Mystery
91,Sagem,9/8/2022,Bitwolf,Documentary
31,Unnecto,8/8/2023,Asoka,Comedy
27,QMobile,1/24/2022,Y-Solowarm,Comedy|Drama
17,Motorola,6/1/2021,Duobam,Comedy
94,Xiaomi,1/3/2023,Fix San,Drama|War
4,Lenovo,7/17/2022,Tresom,Adventure|Comedy|Fantasy
49,BenQ,7/8/2023,Gembucket,Action|Drama
95,Sony,10/24/2020,Fix San,Drama
75,Sony,12/31/2021,Fix San,Crime|Drama|Horror
54,Motorola,12/31/2022,Namfix,Drama|Romance
74,Allview,3/4/2023,Cardguard,Comedy|Musical
53,Samsung,5/16/2022,Vagram,Drama|War
79,Tecno,4/26/2021,Stim,Comedy|Drama|Romance
84,Samsung,9/9/2022,Flowdesk,Action|Crime|Fantasy|Thriller
26,Oppo,11/24/2024,Temp,Drama
24,Celkon,12/23/2021,Gembucket,Comedy|Drama|Romance
82,T-Mobile,2/11/2025,Viva,Horror
47,Samsung,7/19/2024,Otcom,Comedy|Drama
31,vivo,3/6/2024,Voltsillam,Comedy|Fantasy|Romance
25,alcatel,1/28/2024,Ronstring,Action|Thriller
46,LG,7/29/2023,Gembucket,Horror|Sci-Fi
59,Asus,1/24/2022,Lotstring,Drama|Romance
62,Sagem,1/26/2020,Ronstring,Comedy
62,Meizu,3/13/2025,Voltsillam,Mystery|Thriller
78,Oppo,4/6/2025,Toughjoyfax,Children|Drama
63,Oppo,7/17/2023,Otcom,Documentary
88,VK,5/27/2022,Temp,Drama|Horror|Romance|Thriller
15,Celkon,2/6/2023,Flowdesk,Romance
19,Oppo,6/7/2020,Fixflex,Action|Drama|Horror|Sci-Fi|Thriller
7,Nokia,2/16/2020,Namfix,Documentary
38,Pantech,7/2/2023,Stronghold,Comedy|Crime
51,Lenovo,2/9/2022,Span,Comedy
90,Acer,6/1/2021,Bamity,Drama|Thriller
33,Micromax,3/24/2022,Daltfresh,Documentary
58,BLU,11/2/2020,Hatity,Documentary
63,Samsung,6/28/2020,Ronstring,Comedy
53,Sony,10/19/2022,Namfix,Drama
57,Huawei,7/15/2022,Home Ing,Children|Comedy
71,Huawei,1/24/2020,Tresom,Comedy
23,Nokia,10/5/2023,Lotstring,Action|Drama|Thriller
32,Motorola,1/4/2023,Prodder,Drama|Fantasy|Romance|Sci-Fi
57,LG,12/26/2023,Viva,Adventure|Animation|Children
28,Lenovo,12/4/2020,Pannier,Comedy
100,T-Mobile,8/28/2021,Ventosanzap,Comedy|Drama
98,Nokia,8/2/2020,Cookley,Comedy
85,Philips,5/12/2022,Overhold,Drama|Horror|Thriller
94,LG,9/19/2022,Flexidy,Musical|Romance
100,BLU,11/30/2024,Ronstring,Drama|Fantasy|Horror
9,Samsung,5/24/2021,Overhold,Drama|Horror|Romance
48,Motorola,5/2/2021,Domainer,Horror|Mystery|Thriller
88,Samsung,8/6/2020,Veribet,Adventure|Comedy|Romance
95,Motorola,5/15/2025,Andalax,Drama
99,Samsung,1/24/2025,Overhold,Documentary
80,Motorola,7/2/2024,Aerified,Action|Drama
70,Ulefone,4/6/2023,Ronstring,Drama|Fantasy
11,alcatel,11/15/2023,Trippledex,Drama
79,Sharp,8/15/2022,Trippledex,Drama
94,Nokia,4/13/2024,Asoka,Comedy|War
62,ZTE,5/6/2021,Kanlam,Documentary
45,HP,1/25/2020,Stronghold,Drama
10,HTC,10/29/2021,Y-find,Drama
2,Samsung,8/23/2022,Konklux,Comedy|Drama
64,Philips,10/17/2021,Matsoft,Children|Comedy|Romance
19,Motorola,5/10/2025,Konklux,Documentary
20,Microsoft,10/7/2024,Tempsoft,Comedy|Romance
38,Siemens,1/26/2025,Prodder,Action|Comedy|Thriller
18,Samsung,9/21/2021,Andalax,Crime|Drama|Thriller
12,Lava,6/3/2020,Cardguard,Documentary
79,Maxon,8/6/2020,Flexidy,Adventure
57,i-mate,10/8/2023,Fintone,Drama
67,Siemens,10/29/2022,Temp,Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi
36,i-mobile,4/26/2020,Duobam,Crime|Drama|Mystery
88,Panasonic,11/30/2022,Holdlamis,Horror
83,Motorola,3/23/2021,Duobam,Documentary|Drama|Romance
55,Huawei,10/24/2020,Bigtax,Comedy|Romance
55,Apple,9/27/2022,Daltfresh,Adventure|Children|Comedy
96,alcatel,10/8/2023,Cookley,Action|Adventure|Comedy
69,Sony,2/15/2020,Gembucket,Documentary
15,Plum,10/10/2024,Veribet,Horror|Mystery|Sci-Fi|Thriller
100,BLU,10/23/2022,Quo Lux,Comedy
77,Gionee,12/22/2021,Cardify,Drama|Romance
4,Panasonic,2/3/2022,Andalax,Drama
37,Haier,2/11/2023,Hatity,Drama|Fantasy|Sci-Fi|Thriller
73,Realme,1/11/2020,Otcom,Comedy|Drama
24,Oppo,4/25/2024,Zamit,Drama
21,Samsung,9/4/2024,Zathin,Comedy|Romance
87,Plum,5/13/2022,Home Ing,Adventure|Romance|Western
53,ZTE,8/17/2023,Zaam-Dox,Drama
73,Haier,4/3/2022,Hatity,Crime|Drama
61,Acer,5/13/2023,Biodex,Documentary
4,Oppo,6/20/2020,Ventosanzap,Adventure|Drama|War
10,Nokia,5/6/2021,Sonair,Action|Adventure|Comedy|Drama|Romance|War
63,Celkon,9/28/2021,Lotstring,Action|Crime|Drama
90,Samsung,10/7/2022,Namfix,Drama
69,Xiaomi,12/14/2023,Stim,Drama
92,Philips,12/11/2020,Bitwolf,Comedy|Drama|Romance
8,Acer,3/31/2022,Bamity,Crime|Documentary|Drama
42,Sagem,3/19/2023,Alpha,Crime|Drama|Film-Noir
41,HTC,2/18/2023,Redhold,Action
34,Oppo,7/1/2022,Fix San,Comedy|Drama
17,Samsung,7/25/2022,Fix San,Comedy
27,Huawei,2/20/2025,Viva,Comedy|Horror
51,Samsung,11/30/2021,Y-find,Drama|Romance
19,Realme,5/28/2022,Zathin,Documentary
94,Plum,1/2/2023,Fixflex,Drama|Romance
98,Samsung,12/23/2023,Fix San,Crime|Drama
