idAAc,genre,prix,date_achat
749,Produits capillaires,89.99,5/19/2022
732,électroménager,12.99,3/19/2023
1060,Vêtements bébé,2.99,10/20/2022
335,Sport d’hiver,34.99,
78,outils de jardin,4.99,9/25/2021
930,Mobilier,3.29,6/19/2024
616,Vins,49.99,12/31/2024
1014,nettoyage,3.79,11/19/2024
578,Literie,79.99,5/30/2022
877,outils de jardin,39.99,4/25/2023
844,musculation,5.49,2/3/2022
1004,Mobilier,99.99,
641,Café,149.99,9/14/2023
1206,chambre,3.29,5/4/2021
520,Cyclisme,3.99,6/1/2021
35,Pilates,129.99,11/13/2023
162,Ordinateurs,1.99,6/9/2023
98,Santé,5.49,7/30/2024
1000,Maquillage,39.99,1/1/2024
1262,Camping,3.49,
91,bien-être,3.49,1/7/2025
1283,bien-être,29.99,4/7/2025
222,Yoga,2.99,7/13/2021
960,Sports nautiques,15.99,3/25/2024
513,Éclairage,3.49,7/2/2020
53,Ordinateurs,4.49,7/15/2021
643,bijoux,49.99,6/8/2024
22,bien-être,5.99,
1214,musculation,2.29,3/5/2022
759,Camping,14.99,7/5/2020
308,Santé,39.99,
499,enfant,14.99,10/31/2022
716,Santé,4.19,10/11/2023
887,Produits bio,25.99,1/14/2024
916,Camping,3.29,8/6/2020
87,Literie,10.99,3/29/2022
327,nettoyage,3.29,7/1/2024
1053,Chaussures,29.99,6/26/2024
769,Soins de la peau,19.99,4/29/2021
288,Jardinage,3.99,5/29/2024
269,Literie,6.49,
1200,Lunettes de soleil,2.99,3/7/2021
486,Jouets éducatifs,3.29,
26,thé,39.99,3/15/2021
73,Mobilier,24.99,
1014,Maquillage,3.49,
379,outils,3.59,
1280,Bricolage,34.99,11/26/2022
195,Sport d’hiver,19.99,1/20/2025
349,chambre,8.99,
1065,Éclairage,1.5,2/27/2024
683,Pièces détachées,39.99,6/1/2023
839,Jouets éducatifs,9.99,9/23/2023
225,Montres,34.99,11/7/2024
575,musculation,1.99,10/24/2022
36,tablettes,39.99,10/31/2023
693,Soins de la peau,349.99,8/21/2024
613,Produits bio,89.99,9/24/2024
819,Audio,3.19,
719,Santé,7.99,12/23/2021
1037,accessoires,58.99,8/25/2021
74,accessoires,3.29,3/5/2024
1108,Santé,3.99,2/8/2021
703,accessoires,59.99,10/23/2021
669,Camping,2.69,7/13/2024
280,Alimentation vegan,2.99,2/20/2025
1026,femme,24.99,
784,Chaussures,29.99,2/16/2024
639,Yoga,19.99,3/27/2021
1120,Sport d’hiver,18.99,7/30/2024
833,Fitness,49.99,1/27/2022
909,vidéo,2.29,6/13/2021
482,musculation,10.99,12/25/2020
298,Running,24.99,12/4/2020
110,Photo,24.99,8/14/2021
548,bijoux,24.99,7/15/2024
923,musculation,3.99,10/13/2021
802,femme,5.99,5/11/2024
733,bijoux,5.49,
746,Jouets éducatifs,11.99,7/8/2020
825,Accessoires voiture,3.69,
1239,domotique,35.99,
850,thé,59.99,9/8/2021
933,Sport d’hiver,79.99,12/4/2020
353,bijoux,3.99,
631,vidéo,34.99,
646,Smartphones,19.99,
945,Alimentation vegan,4.99,7/25/2022
1283,Audio,2.99,7/7/2022
226,Jeux de société,3.79,
1119,Vins,34.99,11/15/2022
1226,Décoration intérieure,29.99,3/10/2021
732,Café,199.99,3/14/2023
1261,Ordinateurs,4.49,3/17/2023
454,thé,2.79,
796,Sports d’équipe,1.99,10/6/2024
260,Produits capillaires,3.99,
939,tablettes,25.99,
836,bien-être,19.99,1/22/2021
1047,Éclairage,49.99,6/17/2021
638,chambre,29.99,9/3/2020
288,Yoga,29.99,
1083,femme,39.99,8/7/2020
908,Montres,5.49,12/31/2023
344,outils de jardin,39.99,4/4/2024
334,Santé,3.49,12/9/2024
359,Lunettes de soleil,4.29,2/8/2021
718,chambre,29.99,8/4/2021
809,Jardinage,199.99,10/2/2023
662,Jardinage,49.99,1/8/2024
949,Pilates,2.99,11/13/2021
170,consoles,9.99,7/31/2024
882,accessoires,39.99,1/27/2021
724,Cuisine,3.49,
284,Jeux de société,49.99,12/11/2021
389,Running,349.99,2/4/2023
401,Vêtements homme,2.99,9/5/2021
1075,électroménager,8.99,
1072,Accessoires voiture,18.99,5/5/2021
70,outils de jardin,2.49,
708,randonnée,19.99,10/24/2021
216,Jardinage,2.29,9/28/2020
1073,spiritueux,14.99,9/29/2022
807,Photo,39.99,7/1/2023
955,randonnée,4.29,8/18/2023
593,Sacs,1.29,7/31/2020
464,Montres,39.99,4/5/2023
1028,Gaming,59.99,10/20/2023
660,casques,29.99,
1077,Chaussures,2.99,10/2/2020
160,Sport d’hiver,19.99,4/26/2023
644,Pilates,3.49,12/24/2021
14,nettoyage,49.99,9/23/2023
102,casques,3.49,10/12/2024
89,Bricolage,3.29,7/31/2022
545,Cyclisme,9.99,4/21/2023
619,Pièces détachées,34.99,2/6/2025
803,Vêtements bébé,19.99,
650,Fitness,29.99,9/20/2020
1063,domotique,5.99,
147,Sports nautiques,2.99,4/29/2021
419,randonnée,5.99,8/20/2022
1193,Camping,1.5,5/23/2022
129,Running,34.99,11/13/2020
16,Chaussures,39.99,
483,Puériculture,4.29,
1173,Vêtements bébé,3.99,1/20/2023
274,Mobilier,49.99,4/4/2022
395,électroménager,49.99,7/22/2020
948,outils,29.99,7/19/2022
440,nettoyage,14.99,
570,Entretien,18.99,
878,bagages,45,1/24/2023
1009,outils de jardin,3.49,3/20/2024
1030,vidéo,3.49,6/5/2023
544,Cyclisme,2.29,2/15/2025
185,Café,19.99,8/4/2023
306,Photo,4.99,1/8/2025
758,Camping,19.99,10/14/2020
385,Mobilier,24.99,7/26/2023
725,Objets connectés,2.49,6/22/2024
932,Jardinage,99.99,2/8/2024
506,randonnée,14.99,
1187,Produits bio,25,11/12/2021
1234,Maquillage,3.99,11/3/2020
814,chambre,89.99,12/21/2024
143,Cyclisme,24.99,3/18/2021
1145,Jardinage,3.99,2/22/2021
345,Fitness,3.49,
1286,musculation,19.99,3/6/2025
969,course à pied,39.99,3/5/2025
333,Mobilier,22.99,
1175,consoles,7.99,11/7/2022
506,Entretien,24.99,3/20/2022
1002,Puériculture,3.49,10/29/2024
208,Camping,3.99,1/6/2021
262,bien-être,5.99,3/18/2021
1075,Entretien,39.99,2/26/2021
778,Maquillage,5.99,6/23/2022
569,Camping,4.99,
1230,accessoires,29.99,3/18/2021
687,randonnée,89.99,
1139,électroménager,7.99,3/6/2022
1059,Jouets éducatifs,34.99,3/12/2025
97,Jeux de société,22.99,12/19/2022
841,Puériculture,49.99,5/26/2024
1257,Jardinage,4.99,
882,spiritueux,14.99,
1199,Décoration intérieure,6.29,4/3/2024
362,accessoires,1.29,4/30/2022
893,Accessoires voiture,9.99,8/27/2022
968,Camping,39.99,12/31/2023
276,Audio,2.99,7/4/2020
486,outils de jardin,2.99,
228,Smartphones,6.49,8/26/2024
526,Running,4.59,1/22/2023
93,Jeux de société,2.79,1/25/2025
840,Sports d’équipe,3.29,7/31/2020
50,Alimentation vegan,99.99,2/12/2025
27,Pièces détachées,5.49,
1173,Objets connectés,2.49,
1189,Jouets éducatifs,2.99,11/22/2021
592,Alimentation vegan,2.79,8/19/2020
1075,Literie,3.99,5/6/2022
313,Bricolage,12.99,11/30/2024
577,Sport d’hiver,3.29,8/18/2024
338,Running,3.29,10/10/2024
270,Sacs,39.99,3/10/2023
770,Décoration intérieure,1.99,11/9/2021
412,Santé,4.99,4/5/2021
546,Bricolage,4.29,3/15/2024
983,Jardinage,5.99,3/1/2024
277,Fitness,15.99,7/14/2023
666,spiritueux,199.99,
47,Bricolage,4.99,1/10/2022
1016,Objets connectés,2.49,3/31/2023
890,Parfums,3.49,
749,enfant,39.99,4/20/2021
43,Éclairage,5.99,12/20/2023
297,Maquillage,2.79,11/13/2021
841,Produits capillaires,3.79,
595,Vins,29.99,3/4/2023
688,tablettes,4.99,10/21/2021
1263,domotique,2.99,3/17/2022
918,Sport d’hiver,29.99,7/18/2023
633,Bricolage,2.99,
559,consoles,29.99,10/20/2023
331,Literie,22.99,
1278,Vins,34.99,9/19/2020
448,bien-être,29.99,2/1/2021
547,Sports nautiques,1.99,10/4/2024
825,Bricolage,2.99,5/29/2021
391,Ordinateurs,9.99,
101,Mobilier,6.49,1/3/2025
1284,bijoux,19.99,
1288,Entretien,5.49,7/6/2021
888,Jouets éducatifs,4.99,11/14/2021
539,Jouets éducatifs,4.99,1/5/2023
504,course à pied,3.99,4/30/2022
421,Montres,34.99,5/5/2024
1233,course à pied,34.99,
786,Sport d’hiver,2.99,7/1/2022
203,électroménager,3.49,11/15/2021
476,Jardinage,69.99,9/15/2021
38,Cuisine,19.99,11/13/2022
938,Café,3.99,
601,Yoga,3.89,2/2/2025
1237,accessoires,4.19,4/5/2023
839,domotique,3.49,12/2/2022
626,Puériculture,2.99,7/27/2020
58,Literie,3.49,5/3/2025
554,Jeux de société,109.99,2/1/2021
402,Cuisine,44.99,
404,Mobilier,3.29,8/30/2022
169,Sport d’hiver,4.99,7/3/2022
269,Chaussures,199.99,7/9/2021
1177,Entretien,14.99,
708,Audio,59.99,9/4/2021
203,casques,3.49,1/16/2024
629,musculation,4.49,8/7/2022
352,chambre,4.49,12/21/2020
302,Produits capillaires,3.99,6/30/2020
644,Entretien,2.49,12/9/2020
684,Vêtements bébé,39.99,12/13/2020
640,Jeux de société,39.99,8/4/2024
1244,randonnée,34.99,6/7/2022
886,Ordinateurs,19.99,3/13/2023
1013,Smartphones,22.99,6/28/2020
1002,consoles,4.49,2/15/2023
809,bien-être,4.29,
1038,accessoires,24.99,8/12/2021
1059,Maquillage,1.99,8/11/2021
105,Bricolage,1.89,10/6/2020
83,chambre,29.99,
175,Bricolage,49.99,7/4/2022
164,Objets connectés,4.29,1/16/2025
283,Montres,1.89,6/2/2024
948,casques,19.99,3/23/2021
669,Montres,3.99,
1134,Cyclisme,29.99,11/22/2023
501,Literie,2.99,11/19/2020
896,Ordinateurs,34.99,9/3/2022
662,Ordinateurs,3.99,10/24/2024
217,Café,29.99,
302,Photo,19.99,10/26/2022
1213,Accessoires voiture,7.99,5/31/2023
1006,Jeux de société,4.49,7/6/2024
408,Pilates,99.99,1/10/2023
1244,enfant,29.99,3/14/2025
84,bagages,4.99,1/22/2021
161,Lunettes de soleil,29.99,4/6/2021
544,Éclairage,3.99,
1145,thé,1.99,
1196,thé,8.49,1/21/2024
740,Camping,3.99,9/23/2020
610,Sport d’hiver,3.99,6/3/2023
57,Puériculture,2.49,2/25/2022
1274,Sports nautiques,3.49,10/21/2023
990,Cyclisme,89,2/15/2021
1252,Jardinage,34.99,9/5/2023
760,domotique,69.99,7/10/2022
324,Mobilier,4.99,3/7/2023
683,Audio,6.99,3/4/2025
905,bien-être,199.99,8/3/2021
865,Vêtements bébé,49.99,9/27/2022
711,Camping,3.29,7/27/2020
453,accessoires,14.99,9/27/2020
82,Produits bio,29.99,8/18/2023
1280,Ordinateurs,3.49,10/31/2023
236,Ordinateurs,6.99,8/11/2020
1241,Décoration intérieure,5.49,1/29/2024
1247,randonnée,19.99,11/25/2024
1182,Décoration intérieure,12.99,3/13/2021
110,électroménager,8.99,1/12/2023
591,Chaussures,39.99,12/30/2024
613,Pilates,4.59,5/27/2020
1256,consoles,39.99,2/17/2024
179,bijoux,49.99,
390,Décoration intérieure,15.99,2/8/2025
622,Cuisine,5.99,1/24/2024
250,Accessoires voiture,2.49,11/28/2022
278,Produits bio,34.99,3/8/2024
115,Entretien,8.99,
588,Accessoires voiture,4.99,8/30/2023
1003,Maquillage,12.99,7/17/2022
64,Jouets éducatifs,10.99,3/11/2023
303,outils,29.99,11/17/2024
997,tablettes,45.99,12/12/2023
282,Smartphones,19.99,
952,Sports d’équipe,29.99,6/29/2020
552,Gaming,49.99,7/15/2022
542,bagages,24.99,1/16/2021
877,Vêtements bébé,59.99,2/25/2024
604,Fitness,1.29,5/10/2021
292,Montres,3.49,3/24/2021
475,Chaussures,19.99,
666,outils de jardin,4.99,8/30/2023
880,Parfums,3.29,3/24/2023
638,accessoires,34.99,6/11/2023
905,Audio,49.99,2/13/2022
1210,Sports d’équipe,19.99,
584,bien-être,39.99,1/28/2021
362,enfant,4.5,10/31/2023
121,Décoration intérieure,1.99,6/24/2021
640,Décoration intérieure,59.99,5/16/2022
360,Sports nautiques,16.99,4/20/2024
291,Gaming,2.79,11/30/2024
505,Chaussures,3.49,2/10/2024
990,Yoga,5.99,4/30/2021
537,outils,79.99,12/8/2024
543,Smartphones,39,8/24/2022
616,bien-être,3.99,4/1/2022
924,Fitness,35,2/24/2024
1089,chambre,1.29,2/8/2025
181,Jardinage,7.99,
1,thé,5.99,
1097,Cuisine,2.49,8/2/2023
1130,thé,4.99,6/28/2021
281,tablettes,3.99,4/2/2023
60,Literie,24.99,
831,Jeux de société,3.49,4/13/2022
663,Sports d’équipe,49.99,11/4/2021
1139,domotique,2.79,7/12/2022
200,Chaussures,29.99,3/24/2024
806,Gaming,19.99,
797,Maquillage,3.99,1/20/2025
584,Entretien,199.99,10/12/2020
233,Éclairage,49.99,
34,Puériculture,69.99,6/22/2022
550,Yoga,58.99,
7,nettoyage,2.89,9/23/2023
890,Ordinateurs,8.99,9/1/2021
640,Literie,99.99,6/15/2021
34,outils,199.99,12/4/2024
458,nettoyage,8.99,3/26/2024
593,Lunettes de soleil,2.49,4/19/2024
1268,bagages,7.99,8/5/2022
24,Fitness,6.99,1/17/2023
172,Pièces détachées,5.99,11/18/2021
394,bijoux,6.49,
630,Parfums,7.99,6/12/2020
516,outils,2.49,1/7/2024
1281,vidéo,19.99,6/8/2020
494,consoles,44.99,7/1/2024
4,Audio,39.99,
657,Alimentation vegan,5.99,1/4/2025
976,Accessoires voiture,89.99,9/12/2023
250,Alimentation vegan,3.79,11/12/2024
1146,Vêtements homme,79.99,6/12/2021
1062,chambre,6.49,1/2/2022
323,bien-être,34.99,
1279,Parfums,6.29,5/29/2023
228,femme,6.29,9/15/2024
275,Literie,24.99,4/2/2023
674,vidéo,2.99,8/6/2022
1071,Pilates,2.99,8/1/2020
468,Cyclisme,34.99,8/20/2020
1269,Entretien,4.29,8/12/2023
266,Lunettes de soleil,129.99,1/28/2023
84,chambre,25,10/9/2021
24,Pièces détachées,19.99,10/23/2020
239,Jeux de société,1.89,2/27/2021
243,Yoga,39.99,1/10/2024
707,vidéo,15.99,4/28/2021
411,Pilates,29.99,5/26/2023
55,Pilates,59.99,8/24/2020
1058,bien-être,79.99,12/19/2022
57,accessoires,39.99,7/17/2021
439,randonnée,2.29,
200,Sacs,6.29,6/1/2024
257,Parfums,3.99,6/4/2022
177,course à pied,4.99,6/3/2023
965,Audio,6.49,11/6/2021
1125,outils,6.49,12/26/2022
836,Jardinage,49.99,1/15/2022
1170,Yoga,29.99,1/6/2021
788,Sports nautiques,24.99,7/2/2022
197,Alimentation vegan,3.79,
685,Fitness,49.99,
853,Jeux de société,29.99,3/9/2025
316,électroménager,19.99,11/21/2024
815,Jeux de société,10.99,
23,Puériculture,19.99,11/24/2022
788,chambre,2.99,
905,Maquillage,129.99,5/31/2021
766,Alimentation vegan,299.99,3/18/2022
855,Pièces détachées,44.99,6/18/2021
1276,domotique,19.99,9/25/2024
29,Sacs,24.99,9/24/2021
906,bagages,29.99,2/23/2024
833,Gaming,6.99,3/3/2022
418,Smartphones,3.29,12/30/2023
738,Vins,14.99,
807,Entretien,39.99,8/25/2024
469,Jouets éducatifs,1.99,10/29/2021
70,nettoyage,5.79,8/13/2021
547,Pièces détachées,34.99,11/9/2021
879,Sports d’équipe,18.99,5/12/2023
201,Parfums,2.49,
419,Sport d’hiver,29.99,
1287,Photo,24.99,1/18/2022
139,Alimentation vegan,7.99,
1279,vidéo,14.99,2/9/2023
781,Bricolage,34.99,10/24/2021
226,tablettes,149.99,6/27/2024
249,Pièces détachées,39.99,
530,enfant,3.49,2/26/2022
233,Jardinage,79.99,5/25/2020
672,tablettes,39.99,3/24/2024
643,Vêtements bébé,1.29,2/18/2023
1264,bijoux,14.99,12/4/2022
712,Jardinage,1.99,
260,Produits capillaires,5.99,6/10/2023
749,Maquillage,2.29,11/23/2022
376,Running,4.49,10/30/2024
721,Running,2.49,5/15/2024
238,Alimentation vegan,24.99,12/31/2021
295,outils,24.99,3/6/2024
1083,enfant,39.99,10/21/2024
67,Accessoires voiture,39.99,11/9/2022
518,Mobilier,3.49,4/11/2024
195,Chaussures,89.99,12/23/2021
439,Sacs,5.99,4/7/2024
918,Produits capillaires,1.89,10/3/2021
670,Bricolage,59.99,
312,outils,39.99,12/20/2021
566,Santé,6.49,8/17/2024
900,Fitness,3.49,4/7/2022
261,tablettes,2.49,4/8/2025
31,Maquillage,5.99,
1060,tablettes,59.99,3/9/2023
776,Cyclisme,39.99,11/11/2022
80,Lunettes de soleil,29.99,7/17/2024
1215,Ordinateurs,5.99,
578,course à pied,14.99,1/11/2023
1037,Photo,29.99,12/20/2020
1033,Jouets éducatifs,79.99,4/28/2022
1059,bijoux,34.99,2/23/2021
186,Produits capillaires,2.99,3/23/2021
584,Lunettes de soleil,79.99,8/16/2022
478,Jeux de société,5.99,2/25/2023
54,électroménager,15.99,
497,enfant,169.99,12/25/2021
876,Objets connectés,59.99,4/3/2024
1149,musculation,4.99,11/24/2024
150,casques,7.99,9/11/2020
317,électroménager,6.49,11/3/2022
903,Yoga,7.99,
1265,Pilates,4.99,
61,outils de jardin,199.99,2/1/2022
51,spiritueux,69.99,7/10/2021
445,nettoyage,3.49,10/31/2023
697,femme,44.99,3/30/2021
1166,électroménager,5.99,
766,Photo,8.99,12/29/2020
302,Photo,15.99,8/17/2021
512,Bricolage,29.99,11/18/2021
426,Sports d’équipe,3.49,6/23/2021
821,thé,89.99,9/4/2022
689,outils,9.49,6/26/2023
1121,électroménager,3.99,4/20/2024
1198,casques,29.99,2/24/2025
932,Fitness,39.99,
374,Objets connectés,1.5,4/4/2022
671,électroménager,6.49,12/10/2022
1202,Literie,39.99,5/2/2024
616,Puériculture,299.99,7/30/2020
734,Décoration intérieure,10.99,2/27/2021
102,Sport d’hiver,4.99,12/13/2022
256,casques,24.99,7/5/2020
480,Vêtements homme,49.99,10/5/2020
233,Sport d’hiver,12.99,1/29/2025
58,vidéo,129.99,9/16/2023
1206,Audio,9.99,2/20/2025
136,Sacs,2.79,8/18/2024
523,Éclairage,5.49,2/21/2022
616,Pilates,39.99,
742,Gaming,39.99,3/26/2024
686,course à pied,3.99,
195,Lunettes de soleil,4.99,8/8/2021
445,musculation,49.99,7/28/2022
95,Sport d’hiver,29.99,1/7/2023
951,Gaming,19.99,7/16/2024
712,Smartphones,89.99,9/28/2024
875,Sacs,1.99,3/21/2024
550,Alimentation vegan,3.29,2/26/2021
73,Pilates,39.99,7/25/2021
331,Camping,3.99,
130,Gaming,19.99,6/18/2020
157,vidéo,4.99,
92,Chaussures,4.29,12/5/2024
1255,Café,22.99,11/20/2022
398,Yoga,4.99,5/9/2022
129,Objets connectés,34.99,4/17/2022
1259,outils,10.99,1/11/2023
111,Sports d’équipe,34.99,2/1/2022
818,Santé,1.5,
368,vidéo,19.99,
114,tablettes,4.29,4/15/2023
901,Éclairage,89.99,7/15/2024
983,Parfums,4.99,5/18/2025
616,casques,2.99,
136,casques,34.99,5/25/2023
561,outils de jardin,199.99,
516,enfant,14.99,11/23/2021
290,Accessoires voiture,59.99,6/29/2024
152,Sports d’équipe,2.99,1/19/2023
693,Alimentation vegan,5.99,1/30/2025
4,Jeux de société,249.99,3/31/2021
271,chambre,19.99,5/13/2022
491,Audio,19.99,3/23/2021
606,femme,34.99,
935,course à pied,39.99,6/11/2023
720,bijoux,1.99,12/8/2024
674,Literie,5.99,8/23/2023
84,femme,1.29,9/7/2022
217,Sports d’équipe,4.99,5/29/2021
1072,Audio,59.99,
970,Bricolage,4.29,7/10/2020
1104,accessoires,8.99,4/27/2023
1160,Pièces détachées,12.99,10/31/2021
515,Chaussures,49.99,12/9/2021
1189,Lunettes de soleil,199.99,9/3/2020
1117,Café,12.99,12/24/2023
889,chambre,5.79,
609,Vins,54.99,2/2/2022
18,accessoires,4.99,12/22/2023
1229,domotique,4.29,4/23/2025
324,Parfums,59.99,
1264,Sports nautiques,14.99,2/13/2024
190,Produits bio,3.99,9/26/2021
1258,Audio,4.99,11/1/2020
563,randonnée,3.99,12/20/2021
313,Ordinateurs,4.19,
836,thé,8.99,
736,tablettes,24.99,2/15/2024
271,Parfums,7.99,2/9/2022
1085,Vins,2.29,9/14/2020
1247,Vins,12.99,6/6/2020
900,Camping,4.99,11/1/2024
159,Camping,18.99,8/25/2024
627,électroménager,9.99,2/26/2024
506,Parfums,2.59,6/15/2020
655,Sacs,3.99,11/4/2020
763,spiritueux,4.29,
535,Accessoires voiture,2.29,9/16/2021
368,Éclairage,2.79,11/10/2020
326,Montres,4.49,7/28/2021
589,Soins de la peau,2.29,12/19/2021
464,Sport d’hiver,19.99,6/18/2021
1015,Café,3.99,
1144,Literie,22,
1153,Objets connectés,3.99,10/26/2021
470,Yoga,4.29,11/24/2021
1248,Literie,3.79,1/16/2021
1281,Produits capillaires,10.99,6/5/2023
299,Mobilier,45.99,
287,Jeux de société,4.99,
367,Gaming,12.99,
985,Puériculture,29.99,12/10/2023
1259,Smartphones,6.99,10/31/2023
965,consoles,14.99,7/21/2024
464,Café,35,6/1/2021
858,Cuisine,5.99,4/13/2023
985,spiritueux,5.99,12/26/2021
435,Camping,19.99,9/12/2022
504,outils de jardin,2.49,10/17/2022
732,femme,49.99,
221,Chaussures,129.99,12/19/2022
1170,Soins de la peau,39.99,9/20/2024
752,Soins de la peau,2.49,
1094,chambre,9.99,9/28/2023
738,Entretien,2.49,
383,Pilates,3.29,10/31/2022
791,Pilates,39.99,12/8/2022
667,chambre,9.99,3/13/2025
795,Bricolage,29.99,3/6/2022
857,Literie,34.99,
304,Smartphones,4.49,5/7/2021
726,Pièces détachées,19.99,
523,Produits capillaires,34.99,
430,Accessoires voiture,8.49,2/8/2021
927,Entretien,19.99,11/16/2024
190,Jouets éducatifs,39.99,3/14/2024
1253,Lunettes de soleil,3.49,8/5/2023
780,Yoga,34.99,5/19/2023
1285,spiritueux,12.99,
247,Ordinateurs,29.99,9/5/2022
353,Vêtements bébé,2.99,9/17/2024
1133,Éclairage,29.99,1/18/2021
1081,Audio,25.99,11/2/2020
706,Soins de la peau,29.99,5/25/2024
338,Produits capillaires,3.29,3/26/2023
1203,Pièces détachées,39.99,5/8/2022
387,Vêtements bébé,19.99,3/28/2023
1251,Montres,6.49,3/11/2022
259,outils de jardin,89.99,1/19/2021
787,Maquillage,49.99,
725,consoles,24.99,11/8/2022
241,Sacs,299.99,1/25/2021
788,Maquillage,3.79,5/19/2025
1194,Vins,15.99,
121,Café,3.99,1/10/2024
185,Santé,89.99,6/11/2022
1270,Sports nautiques,29.99,6/24/2022
1123,accessoires,39.99,1/26/2021
50,Éclairage,5.99,8/14/2023
508,Sports d’équipe,2.99,11/15/2024
805,domotique,29.99,4/22/2023
792,accessoires,39.99,
1243,Alimentation vegan,3.99,10/14/2023
279,Sacs,3.99,9/27/2024
767,Vins,19.99,8/11/2022
535,Cuisine,3.49,6/11/2024
4,Maquillage,1.99,
486,électroménager,12.99,3/27/2024
444,domotique,34.99,
744,Produits capillaires,4.19,6/4/2024
1162,femme,1.99,10/7/2020
148,Éclairage,109.99,1/9/2024
1212,bien-être,2.99,
97,Literie,29.99,5/30/2020
635,Produits bio,49.99,
50,Ordinateurs,4.49,3/11/2022
137,Ordinateurs,3.29,4/3/2023
948,vidéo,5.99,8/16/2020
512,Soins de la peau,29.99,10/10/2020
522,Vins,5.49,4/8/2022
635,Soins de la peau,7.49,7/19/2020
290,bien-être,10.99,2/27/2022
820,Smartphones,14.99,5/20/2023
182,Alimentation vegan,1.99,8/23/2021
742,électroménager,5.49,10/8/2023
357,Pilates,58.99,5/10/2022
660,Santé,6.49,10/14/2020
362,Vêtements homme,4.99,9/11/2022
734,Cuisine,19.99,6/7/2024
720,accessoires,3.99,11/26/2022
195,Cuisine,10.99,6/23/2020
1057,enfant,29.99,3/30/2021
354,chambre,3.99,10/11/2021
891,Décoration intérieure,4.29,12/27/2020
20,spiritueux,14.99,
949,Bricolage,24.99,4/28/2024
810,course à pied,44.99,
469,Audio,1.29,
522,Audio,3.99,2/26/2023
1,Puériculture,2.99,9/15/2020
1089,Fitness,3.29,
508,outils de jardin,3.49,
719,Fitness,34.99,11/27/2023
813,Bricolage,79.99,2/22/2024
253,vidéo,39.99,
992,bagages,4.49,7/16/2022
804,Objets connectés,7.49,9/27/2022
616,enfant,39.99,5/31/2024
243,Alimentation vegan,2.99,6/24/2024
301,Running,54.99,
1183,casques,19.99,
794,Vêtements homme,2.99,10/6/2024
1188,Pièces détachées,49.99,6/25/2023
22,Sports nautiques,1.99,2/17/2025
306,Soins de la peau,1.89,7/2/2024
472,Vins,29.99,
293,Vêtements bébé,1.5,
157,Vins,4.49,4/20/2023
247,vidéo,24.99,8/13/2023
1102,Lunettes de soleil,249.99,12/20/2021
507,Cuisine,2.29,10/15/2024
551,Sacs,29.99,10/22/2020
704,Sports d’équipe,2.89,
1092,Jouets éducatifs,7.49,5/9/2024
1147,Jardinage,3.89,1/20/2025
1286,Vêtements homme,3.29,
219,Puériculture,5.49,7/22/2021
630,vidéo,3.39,
523,Produits bio,2.49,
65,Sports nautiques,4.99,2/11/2023
375,Vêtements homme,14.99,10/27/2023
839,Café,22.99,10/6/2024
902,Produits capillaires,44.99,2/23/2025
994,Vêtements bébé,24.99,11/5/2020
432,thé,22.99,9/23/2021
660,thé,179.99,3/1/2023
982,chambre,2.29,5/27/2022
1110,musculation,12.99,12/30/2022
824,femme,8.99,8/17/2022
137,Jeux de société,3.49,2/28/2024
1245,Sacs,22.99,5/14/2022
534,Produits bio,4.49,12/14/2023
1253,Pilates,4.99,3/13/2022
1047,Camping,2.29,12/3/2021
272,Pièces détachées,29.99,
753,accessoires,8.99,2/23/2024
916,Ordinateurs,34.99,8/27/2023
256,Entretien,24.99,9/25/2021
739,Café,59.99,12/1/2022
981,enfant,4.99,2/23/2025
251,Montres,5.99,11/4/2021
629,consoles,79.99,
831,Jouets éducatifs,3.49,9/8/2023
86,Produits capillaires,4.29,3/4/2021
1172,Gaming,49.99,10/26/2023
415,Cyclisme,59.99,11/10/2023
1107,spiritueux,3.49,1/28/2025
101,Accessoires voiture,4.29,1/19/2024
829,Parfums,4.99,2/9/2023
969,Vêtements homme,3.99,3/13/2025
147,Sacs,1.29,11/1/2022
399,Décoration intérieure,3.79,9/16/2021
1156,Cyclisme,14.99,8/29/2021
1197,Cyclisme,39.99,10/19/2020
1127,Éclairage,2.49,5/21/2023
495,Vêtements bébé,15.99,
358,thé,24.99,10/9/2021
157,Bricolage,5.99,
234,Produits bio,54.99,4/11/2021
1208,Chaussures,3.99,
74,Éclairage,5.49,
761,musculation,25.99,2/21/2025
937,Chaussures,2.99,9/7/2021
620,Décoration intérieure,5.99,
603,Mobilier,3.99,7/17/2021
1195,Lunettes de soleil,24.99,
322,Audio,2.99,7/3/2022
153,Ordinateurs,22.99,5/3/2021
1014,bien-être,169.99,
111,Cuisine,39.99,4/23/2021
780,Produits bio,4.99,11/8/2024
708,Accessoires voiture,12.99,12/31/2022
794,Fitness,27.99,2/10/2025
333,Jouets éducatifs,79.99,7/16/2024
1236,Literie,149.99,7/8/2021
1070,Jardinage,89.99,8/21/2023
793,outils,5.49,7/16/2021
422,Entretien,44.99,
854,femme,6.49,7/26/2023
135,consoles,4.99,4/25/2021
48,domotique,1.79,6/8/2022
488,Puériculture,2.49,10/6/2021
504,Pièces détachées,3.29,7/15/2021
224,spiritueux,3.99,4/7/2022
228,domotique,7.99,2/13/2024
695,Cuisine,4.99,12/31/2023
930,outils de jardin,69.99,2/25/2022
